243.695,-63.3359,-565.353
318.646,-9.92096,-762.284
350.584,-9.92096,-717.331
381.11,-41.8525,-737.503
322.068,-41.1911,-801.335
318.646,-70.9868,-762.284
351.154,-69.0027,-716.995
-242.307,-54.95,61.0943
-286.279,-18.0183,25.4465
-293.556,-47.4039,50.1447
-335.505,-18.0183,25.2191
-339.189,-40.5281,45.842
-388.453,-18.0183,22.5752
-387.56,-32.982,38.3645
-466.92,-18.0183,23.8459
-384.968,-43.0181,51.0458
-337.979,-52.456,56.5117
-316.094,-55.8939,61.0074
-272.072,-65.1274,73.0858
-223.387,-74.9563,86.5319
-247.699,-70.5879,81.2146
-292.781,-61.3543,65.4931
-242.307,21.368,61.0943
-293.556,13.8219,50.1447
-339.189,6.94614,45.842
-387.56,-0.599985,38.3645
-384.968,9.43609,51.0458
-337.979,18.874,56.5117
-316.094,22.3119,61.0074
-272.072,31.5454,73.0858
-223.387,41.3743,86.5319
-247.699,37.0059,81.2146
-292.781,27.7724,65.4931
-337.102,-54.2803,62.2445
-291.844,-65.2012,71.507
-248.865,-76.1221,87.5596
-215.094,-84.8589,95.6282
-337.102,20.6983,62.2445
-291.844,31.6192,71.507
-248.865,42.5401,87.5596
-215.094,51.2769,95.6282
